[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Winterfell - Couuleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:113)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:113)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:113)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:113)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Ouvrier12 dit : Aiieee !! petit poltron, je n'ai même pas d'arme !!!! --> 24.0 (Ouvrier.java:66)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:114)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:114)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Ouvrier12 dit : Aiieee !! petit poltron, je n'ai même pas d'arme !!!! --> 24.0 (Ouvrier.java:66)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Ouvrier12 dit : Aiieee !! petit poltron, je n'ai même pas d'arme !!!! --> -1.0 (Ouvrier.java:66)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:114)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:114)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Ouvrier12 dit : Aiieee !! petit poltron, je n'ai même pas d'arme !!!! --> 24.0 (Ouvrier.java:66)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Ouvrier12 dit : Aiieee !! petit poltron, je n'ai même pas d'arme !!!! --> -1.0 (Ouvrier.java:66)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:114)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:114)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Ouvrier12 dit : Aiieee !! petit poltron, je n'ai même pas d'arme !!!! --> 24.0 (Ouvrier.java:66)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Ouvrier12 dit : Aiieee !! petit poltron, je n'ai même pas d'arme !!!! --> -1.0 (Ouvrier.java:66)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Paramètres null... (Base.java:41)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créee : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:114)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Paramètres null... (Ouvrier.java:114)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.personnages.PersoVivant | Paramètres null... (PersoVivant.java:35)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] ERROR | fr.ensma.a3.ia.jeupersonnages.elements.ElementJeu            | Paramètres null... (ElementJeu.java:38)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Ouvrier12 dit : Aiieee !! petit poltron, je n'ai même pas d'arme !!!! --> 24.0 (Ouvrier.java:66)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.elements.personnages.humains.Ouvrier | Ouvrier12 dit : Aiieee !! petit poltron, je n'ai même pas d'arme !!!! --> -1.0 (Ouvrier.java:66)
[main] INFO  | fr.ensma.a3.ia.jeupersonnages.map.Base                       | Base créée : nom = Base - Couleur = bleu(Stark) (Base.java:44)
